      Energy(eV)          s               py              pz              px              dxy             dyz             dz2             dxz            dx2-y2            tot 
      0.24970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.29970000      0.00020000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00020000
      0.34970000      0.00050000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00050000
      0.39970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.44970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.49970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.54970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.59970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.64970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.69970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.74970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.79970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.84970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      0.89970000      0.00050000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00050000
      0.94970000      0.00420000      0.00000000      0.00050000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00480000
      0.99970000      0.00560000      0.00000000      0.00100000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00670000
      1.04970000      0.00380000      0.00000000      0.00030000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00410000
      1.09970000      0.00210000      0.00000000      0.00020000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00230000
      1.14970000      0.00030000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00030000
      1.19970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      1.24970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      1.29970000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000
      1.34970000      0.00160000      0.00000000      0.00020000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00190000
      1.39970000      0.01390000      0.00040000      0.00310000      0.00070000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.01810000
      1.44970000      0.01980000      0.00050000      0.00440000      0.00110000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.02580000
      1.49970000      0.00520000      0.00000000      0.00110000      0.00020000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00650000
      1.54970000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00010000
      1.59970000      0.00020000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00020000
      1.64970000      0.00740000      0.00020000      0.00060000      0.00060000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00880000
      1.69970000      0.02270000      0.00060000      0.00220000      0.00180000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.02730000
      1.74970000      0.01250000      0.00030000      0.00110000      0.00100000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.01490000
      1.79970000      0.00120000      0.00000000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00130000
      1.84970000      0.00530000      0.00010000      0.00100000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00650000
      1.89970000      0.04510000      0.00150000      0.00910000      0.00150000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.05720000
      1.94970000      0.06820000      0.00260000      0.01380000      0.00260000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.08720000
      1.99970000      0.01890000      0.00060000      0.00370000      0.00050000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.02370000
      2.04970000      0.00080000      0.00000000      0.00010000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00000000      0.00090000
