Time_aligned_s,VOCs_Extracted_S1,VOCs_Extracted_S2,VOCs_Extracted_S3,VOCs_Extracted_S4,VOCs_Extracted_S5,VOCs_Extracted_S6,VOCs_Extracted_S7,VOCs_Extracted_S8,Stress_Type,Period
630.0,-23004.6388,-23134.75859,788.7458463,788.7458463,-24098.72453,-7137.919454,-15210.53067,-7140.617123,2,3
631.0,-21627.66177,-22150.50975,216.9671037,216.9671037,-22852.77366,-7206.978276,-14519.04823,-7199.998117,2,3
632.0,-20087.90585,-20777.67951,-28370.3254,-28370.3254,-21610.74649,-7288.204448,-13923.42584,-7249.756023,2,3
633.0,-18556.79165,-19311.84962,-26866.20508,-26866.20508,-20382.54788,-7386.272543,-13431.06449,-7286.593926,2,3
634.0,-17114.4763,-17926.40378,-25428.24656,-25428.24656,-19181.21261,-7501.367526,-13026.88695,-7310.513366,2,3
635.0,-15831.75732,-16766.12495,-24056.44986,-24056.44986,-18061.5419,-7618.192291,-12700.73313,-7317.114118,2,3
636.0,-14884.19983,-15859.39784,-22750.81496,-22750.81496,-17027.60217,-7694.785709,-12416.41623,-7308.679881,2,3
637.0,-14269.56353,-15200.24166,-21511.34188,-21511.34188,-16115.41613,-7751.116483,-12158.18054,-7282.30354,2,3
638.0,-13875.19857,-14873.27958,-20341.33421,-20341.33421,-15317.06196,-7785.64503,-11908.78285,-7242.836499,2,3
639.0,-13436.21882,-14738.0394,-19227.61102,-19227.61102,-14648.13929,-7799.909754,-11679.57411,-7185.431038,2,3
640.0,-13060.05601,-14455.58687,-18165.35337,-18165.35337,-14086.54955,-7797.196668,-11442.68072,-7115.033938,2,3
641.0,-12737.44382,-14183.1777,-17183.67521,-17183.67521,-13629.7009,-7772.435141,-11208.29857,-7026.881583,2,3
642.0,-12446.72545,-13908.99822,-16278.91922,-16278.91922,-13230.67407,-7734.646237,-10963.36721,-6926.036568,2,3
643.0,-12210.36082,-13665.74187,-15470.37397,-15470.37397,-12879.4497,-7683.425805,-10715.43174,-6811.137876,2,3
644.0,-11985.66842,-13417.26212,-14750.99233,-14750.99233,-12561.45767,-7620.841714,-10456.27605,-6687.512076,2,3
645.0,-11782.57737,-13185.45595,-14129.1927,-14129.1927,-12296.40278,-7539.663254,-10192.0909,-6555.723018,2,3
646.0,-11567.13033,-12939.91902,-13592.73847,-13592.73847,-12049.06552,-7446.512435,-9918.946347,-6421.766984,2,3
647.0,-11339.6125,-12696.39598,-13140.19591,-13140.19591,-11831.77955,-7338.75292,-9643.87458,-6287.999541,2,3
648.0,-11111.96416,-12437.45088,-12753.94906,-12753.94906,-11615.23138,-7220.713837,-9365.813095,-6160.14752,2,3
649.0,-10886.56338,-12172.13051,-12405.2527,-12405.2527,-11409.00445,-7093.500539,-9091.965283,-6035.607861,2,3
650.0,-10643.06165,-11888.70394,-12082.89857,-12082.89857,-11189.68076,-6961.417198,-8822.896385,-5918.333944,2,3
651.0,-10391.9178,-11595.22885,-11801.39309,-11801.39309,-10965.39852,-6824.741058,-8564.576855,-5802.978352,2,3
652.0,-10124.00057,-11285.67357,-11535.12991,-11535.12991,-10720.78971,-6688.406896,-8321.898376,-5691.800472,2,3
653.0,-9851.433692,-10968.49452,-11293.01749,-11293.01749,-10467.33488,-6552.542583,-8091.957153,-5580.278712,2,3
654.0,-9567.8265,-10641.4751,-11055.32538,-11055.32538,-10200.5413,-6419.279317,-7876.092911,-5469.849604,2,3
655.0,-9284.775164,-10313.15352,-10826.75152,-10826.75152,-9927.23933,-6286.881104,-7667.675497,-5359.783521,2,3
656.0,-9003.294252,-9983.288305,-10599.3203,-10599.3203,-9646.396812,-6155.649149,-7468.340756,-5251.277735,2,3
657.0,-8729.216092,-9660.179411,-10371.50428,-10371.50428,-9365.956034,-6023.299112,-7272.073277,-5144.768143,2,3
658.0,-8463.324923,-9349.188366,-10136.48309,-10136.48309,-9086.701633,-5890.361538,-7080.979825,-5041.501833,2,3
659.0,-8209.914306,-9049.694788,-9895.279366,-9895.279366,-8815.040021,-5757.49423,-6891.592702,-4938.556463,2,3
660.0,-7961.109682,-8765.442378,-9645.567672,-9645.567672,-8550.206881,-5624.435271,-6705.396656,-4838.182282,2,3
661.0,-7720.146616,-8492.976033,-9394.054531,-9394.054531,-8295.531624,-5491.735,-6524.757378,-4736.629861,2,3
662.0,-7486.543788,-8234.931266,-9141.394726,-9141.394726,-8051.230885,-5360.295611,-6352.831842,-4634.701303,2,3
663.0,-7261.853197,-7985.573243,-8892.08295,-8892.08295,-7819.385695,-5230.120381,-6184.06981,-4529.600465,2,3
664.0,-7045.015947,-7745.637808,-8647.055917,-8647.055917,-7602.411465,-5102.338248,-6022.651251,-4423.528284,2,3
665.0,-6838.506643,-7513.422944,-8408.734038,-8408.734038,-7394.476951,-4976.950704,-5862.880193,-4316.377043,2,3
666.0,-6643.738851,-7290.011894,-8181.452213,-8181.452213,-7197.824266,-4854.906502,-5708.533606,-4209.214689,2,3
667.0,-6456.94262,-7076.021852,-7957.252943,-7957.252943,-7007.779594,-4735.836509,-5553.992393,-4102.108878,2,3
668.0,-6278.590565,-6873.200658,-7738.631201,-7738.631201,-6825.018277,-4620.719879,-5403.057313,-3996.204445,2,3
669.0,-6104.894124,-6675.057786,-7519.886669,-7519.886669,-6645.283294,-4510.883124,-5250.632326,-3891.640664,2,3
670.0,-5933.292482,-6485.571658,-7305.030089,-7305.030089,-6467.988726,-4403.980983,-5100.349229,-3789.642208,2,3
671.0,-5765.941262,-6298.658819,-7092.980384,-7092.980384,-6293.709734,-4301.11071,-4951.32574,-3689.434249,2,3
672.0,-5604.081076,-6118.5219,-6886.250013,-6886.250013,-6123.284601,-4199.838589,-4805.874431,-3591.312028,2,3
673.0,-5445.818603,-5939.291367,-6683.015999,-6683.015999,-5958.169116,-4101.226046,-4662.476006,-3495.438359,2,3
674.0,-5292.502412,-5765.190513,-6485.694821,-6485.694821,-5800.205994,-4003.137656,-4522.544771,-3402.620344,2,3
675.0,-5146.20379,-5594.430443,-6292.738053,-6292.738053,-5643.953922,-3906.522659,-4384.850286,-3314.07801,2,3
676.0,-5008.462555,-5428.976464,-6106.928983,-6106.928983,-5493.156098,-3809.300777,-4250.914842,-3228.008903,2,3
677.0,-4874.251954,-5267.211411,-5926.437534,-5926.437534,-5342.439146,-3712.470741,-4119.764883,-3145.257239,2,3
678.0,-4746.106959,-5110.973467,-5753.584273,-5753.584273,-5195.438847,-3617.327472,-3993.078339,-3063.865038,2,3
679.0,-4617.709962,-4958.593748,-5586.679852,-5586.679852,-5046.739075,-3525.304372,-3869.984475,-2984.490067,2,3
680.0,-4490.050207,-4811.678939,-5427.783612,-5427.783612,-4899.230793,-3433.974524,-3752.050051,-2905.123269,2,3
681.0,-4363.714543,-4669.1025,-5278.010264,-5278.010264,-4752.606999,-3345.401164,-3640.877551,-2826.117489,2,3
682.0,-4239.668565,-4532.532332,-5134.739487,-5134.739487,-4609.522223,-3256.955138,-3534.660979,-2747.824761,2,3
683.0,-4113.925403,-4400.790605,-4998.488801,-4998.488801,-4468.787754,-3170.483485,-3433.541596,-2670.535833,2,3
684.0,-3989.694213,-4275.553684,-4866.333862,-4866.333862,-4332.163162,-3083.28673,-3335.064739,-2594.698256,2,3
685.0,-3865.94008,-4157.716953,-4738.875836,-4738.875836,-4198.706052,-2996.869158,-3239.785943,-2520.971247,2,3
686.0,-3744.032217,-4045.01249,-4613.639146,-4613.639146,-4069.859244,-2908.539007,-3145.533037,-2447.073162,2,3
687.0,-3623.534691,-3937.903539,-4490.308684,-4490.308684,-3944.466122,-2820.304285,-3052.310661,-2374.269039,2,3
688.0,-3505.878458,-3833.848205,-4369.250203,-4369.250203,-3823.694905,-2731.946549,-2960.449153,-2300.785599,2,3
689.0,-3390.11449,-3733.114123,-4250.396201,-4250.396201,-3705.903509,-2644.085463,-2869.964592,-2228.478334,2,3
690.0,-3277.602695,-3633.385349,-4134.602438,-4134.602438,-3591.981717,-2556.483507,-2781.568878,-2154.836318,2,3
691.0,-3167.653806,-3534.614526,-4023.047237,-4023.047237,-3483.514329,-2469.921152,-2696.463808,-2081.062734,2,3
692.0,-3061.436035,-3436.97867,-3911.865519,-3911.865519,-3378.639788,-2384.077578,-2611.62006,-2006.781441,2,3
693.0,-2958.319673,-3340.716242,-3803.651817,-3803.651817,-3277.927134,-2299.321366,-2528.407219,-1932.551011,2,3
694.0,-2859.476926,-3246.59933,-3694.69136,-3694.69136,-3179.249409,-2215.800024,-2444.1112,-1858.011374,2,3
695.0,-2765.837674,-3155.352439,-3587.550771,-3587.550771,-3083.216069,-2134.463365,-2360.66249,-1783.641729,2,3
696.0,-2675.085544,-3063.928486,-3478.948277,-3478.948277,-2987.769185,-2054.854145,-2275.48151,-1709.371646,2,3
697.0,-2589.013569,-2973.89042,-3371.494475,-3371.494475,-2892.609524,-1977.634227,-2190.467327,-1635.982045,2,3
698.0,-2506.396933,-2883.12996,-3264.555692,-3264.555692,-2798.923831,-1903.556591,-2105.324089,-1564.166205,2,3
699.0,-2426.480818,-2794.475797,-3159.299041,-3159.299041,-2707.289881,-1831.000908,-2021.059562,-1494.758528,2,3
700.0,-2346.690816,-2704.430626,-3054.956584,-3054.956584,-2617.762647,-1760.69261,-1937.499378,-1427.125865,2,3
701.0,-2266.55192,-2614.736665,-2952.6097,-2952.6097,-2531.336051,-1691.037951,-1855.741355,-1361.769939,2,3
702.0,-2185.960891,-2524.572634,-2851.783805,-2851.783805,-2444.785821,-1622.692931,-1775.176221,-1299.559902,2,3
703.0,-2104.904041,-2434.703979,-2753.151817,-2753.151817,-2359.591167,-1554.174055,-1696.271676,-1239.171705,2,3
704.0,-2023.996928,-2344.482915,-2656.922596,-2656.922596,-2272.891726,-1486.485026,-1619.060217,-1181.144008,2,3
705.0,-1944.289363,-2254.658416,-2564.922807,-2564.922807,-2186.518074,-1420.012726,-1544.380007,-1124.089431,2,3
706.0,-1863.780482,-2165.023041,-2475.90372,-2475.90372,-2097.953792,-1354.624649,-1471.869305,-1068.538527,2,3
707.0,-1785.927507,-2076.622187,-2390.091178,-2390.091178,-2009.150916,-1290.88762,-1402.140404,-1013.110354,2,3
708.0,-1708.912613,-1990.554108,-2307.918981,-2307.918981,-1920.996316,-1229.313737,-1336.042852,-958.5426748,2,3
709.0,-1633.353248,-1908.129703,-2227.435266,-2227.435266,-1834.528654,-1167.970648,-1272.356816,-904.5520811,2,3
710.0,-1557.319602,-1828.271589,-2149.045692,-2149.045692,-1749.122589,-1108.035065,-1211.211316,-850.4835285,2,3
711.0,-1482.489989,-1751.816878,-2071.072209,-2071.072209,-1665.997276,-1047.630043,-1150.779342,-796.5738712,2,3
712.0,-1408.562362,-1679.569857,-1993.674279,-1993.674279,-1584.667372,-987.8949467,-1091.677718,-743.1672647,2,3
713.0,-1336.197907,-1610.136554,-1917.028026,-1917.028026,-1505.866355,-927.033008,-1032.612837,-688.6802457,2,3
714.0,-1265.111526,-1544.027756,-1842.222876,-1842.222876,-1429.350741,-866.6755581,-974.0375332,-634.1820398,2,3
715.0,-1196.016933,-1479.710492,-1769.611996,-1769.611996,-1355.916186,-806.4031619,-916.2061889,-578.2681341,2,3
716.0,-1128.392921,-1417.854146,-1698.174611,-1698.174611,-1285.118778,-745.9052768,-859.1342671,-522.0896095,2,3
717.0,-1063.466365,-1356.87232,-1628.116248,-1628.116248,-1217.330372,-685.0820375,-803.1080413,-464.5759166,2,3
718.0,-1000.56962,-1298.454364,-1560.005496,-1560.005496,-1154.381417,-624.4290299,-748.6144848,-407.5224509,2,3
719.0,-938.7529094,-1241.083065,-1491.684686,-1491.684686,-1094.473002,-563.834467,-693.9069816,-350.1734407,2,3
720.0,-877.4883824,-1183.346461,-1424.518888,-1424.518888,-1036.449241,-503.7723348,-639.5751431,-292.3786508,2,3
721.0,-817.0822002,-1125.546019,-1356.637141,-1356.637141,-978.353964,-444.3182168,-583.8133382,-234.3730752,2,3
722.0,-758.3198603,-1068.239571,-1289.742095,-1289.742095,-920.3749881,-386.1541621,-528.0356078,-176.5649047,2,3
723.0,-700.068584,-1009.656439,-1223.506407,-1223.506407,-860.9708107,-329.3327507,-470.8085995,-118.9413845,2,3
724.0,-643.1777243,-951.1577958,-1159.134245,-1159.134245,-800.3573237,-274.5426477,-413.6098104,-61.91112253,2,3
725.0,-586.791393,-891.2440807,-1095.82891,-1095.82891,-739.1089555,-222.054587,-356.2748333,-5.548897822,2,3
726.0,-531.7816958,-831.5582272,-1032.808873,-1032.808873,-677.7166878,-170.2530034,-299.1355092,49.70786461,2,3
727.0,-477.7446724,-771.0675424,-969.7233345,-969.7233345,-617.2730666,-120.0712242,-242.152852,103.8339833,2,3
728.0,-424.6942495,-712.2195709,-907.0583576,-907.0583576,-559.7776305,-70.27854073,-185.8474425,156.3784361,2,3
729.0,-370.7106958,-652.7091764,-844.5856293,-844.5856293,-502.8645143,-20.9090985,-129.9989879,206.8088553,2,3
730.0,-316.8581714,-592.5749373,-782.8139999,-782.8139999,-446.637069,28.06531238,-74.56079782,256.010381,2,3
731.0,-263.7605139,-532.249688,-721.9862873,-721.9862873,-389.8810055,76.64705057,-19.70419026,303.4376763,2,3
732.0,-212.1834994,-472.2739056,-663.1561039,-663.1561039,-333.6903731,124.8431823,33.67938644,350.2379552,2,3
733.0,-160.6479737,-412.5316307,-607.3114981,-607.3114981,-276.5075645,172.903014,85.54845648,395.9549836,2,3
734.0,-110.1880483,-353.4823792,-553.8585209,-553.8585209,-219.503922,220.7291248,135.3811812,441.6884124,2,3
735.0,-59.27495447,-295.0041915,-502.4526407,-502.4526407,-162.6043454,267.9317075,182.6390426,487.286513,2,3
736.0,-8.626810402,-237.5599701,-451.0381277,-451.0381277,-106.0940395,315.7579371,228.4319065,532.5823916,2,3
737.0,42.92136741,-181.0278058,-400.6415822,-400.6415822,-49.97819111,363.2061053,272.3335236,577.436227,2,3
738.0,93.95448769,-125.9759648,-350.1037257,-350.1037257,4.979420636,411.6692319,315.5799723,621.7999704,2,3
739.0,145.7103763,-72.14146804,-299.5615282,-299.5615282,59.09240645,460.3275359,358.0739047,665.6687436,2,3
740.0,197.0664223,-19.42398356,-249.2257018,-249.2257018,112.4116794,509.2462681,401.2410592,710.1417172,2,3
741.0,248.1272478,31.47900428,-199.4246023,-199.4246023,165.0993737,557.9219486,444.4785599,754.5165254,2,3
742.0,298.606639,81.58558404,-150.4878418,-150.4878418,216.8200192,606.6716862,487.4515624,800.0823224,2,3
743.0,348.7686707,130.4258552,-102.6080829,-102.6080829,267.7530936,655.6561024,530.3225553,846.1581203,2,3
744.0,398.5852505,179.0814154,-54.35383551,-54.35383551,317.5967955,704.6846522,572.7446762,893.8188082,2,3
745.0,448.0549832,227.350463,-6.730037961,-6.730037961,365.618802,753.2779294,614.3089764,942.1457998,2,3
746.0,496.7993654,275.040496,41.52554679,41.52554679,412.89633,801.18724,656.1706222,990.7754889,2,3
747.0,544.9815316,321.9980831,89.35190155,89.35190155,458.5344971,847.9421955,697.3926354,1039.246081,2,3
748.0,592.3333001,367.9731516,138.0840536,138.0840536,503.2624397,893.5997714,739.2837443,1087.821278,2,3
749.0,639.2056149,413.1851342,186.7988343,186.7988343,547.0553398,937.8761731,781.325627,1136.297476,2,3
750.0,685.4620454,457.52594,235.5050665,235.5050665,591.295151,980.0521266,824.4578474,1184.539911,2,3
751.0,730.5048564,500.228258,283.8484031,283.8484031,635.611879,1021.131079,867.539976,1232.347077,2,3
752.0,775.2437277,542.448316,331.7819202,331.7819202,679.839773,1060.84398,910.6805193,1279.696844,2,3
753.0,819.1510175,583.3299068,379.0427359,379.0427359,723.8936266,1100.286625,953.677443,1326.230937,2,3
754.0,862.9249357,623.8625961,425.8360829,425.8360829,767.4963774,1139.046141,996.3925647,1371.819491,2,3
755.0,906.1779005,663.0642298,471.9166001,471.9166001,810.0402541,1178.297253,1038.537824,1416.06231,2,3
756.0,948.4504037,700.3666727,517.5419916,517.5419916,852.9337588,1217.446579,1080.174575,1458.056721,2,3
757.0,989.8777313,734.9055563,562.4990442,562.4990442,895.3672877,1257.388222,1121.086971,1498.664718,2,3
758.0,1030.436316,766.7385681,607.0319856,607.0319856,938.3423664,1297.857652,1161.732922,1537.672832,2,3
759.0,1070.199008,795.4642842,650.9149731,650.9149731,981.1378964,1338.38676,1202.132202,1575.962617,2,3
760.0,1109.144515,820.8666652,693.3618787,693.3618787,1024.754843,1378.43826,1242.023703,1613.173938,2,3
761.0,1147.108052,842.4896527,735.0334269,735.0334269,1068.214843,1418.867306,1281.045977,1650.321606,2,3
762.0,1185.369949,860.2353825,775.2845156,775.2845156,1111.576003,1458.696935,1318.744516,1687.024799,2,3
763.0,1223.408248,873.6553662,815.0977065,815.0977065,1154.705874,1498.712016,1355.867472,1724.122946,2,3
764.0,1262.357222,882.4065901,854.3822384,854.3822384,1197.652925,1538.090195,1391.747169,1761.220496,2,3
765.0,1301.574745,885.8598942,893.0020674,893.0020674,1240.219038,1577.763084,1427.20843,1797.938552,2,3
766.0,1341.018969,882.7158672,931.0356052,931.0356052,1282.711308,1616.838178,1462.012601,1833.691517,2,3
767.0,1380.932583,873.4616481,968.5423101,968.5423101,1324.832917,1656.45209,1497.140538,1869.684624,2,3
768.0,1421.352398,857.8111412,1005.651408,1005.651408,1366.573135,1696.09253,1532.529288,1905.784935,2,3
769.0,1462.025343,836.6496251,1042.293436,1042.293436,1407.877731,1735.709473,1568.063675,1942.80792,2,3
770.0,1503.047583,809.7117882,1078.19486,1078.19486,1448.755702,1775.181578,1603.441691,1980.081488,2,3
771.0,1544.175027,778.2136753,1114.483482,1114.483482,1488.969124,1814.613813,1638.405138,2018.585639,2,3
772.0,1585.269432,742.5812986,1150.458025,1150.458025,1527.920322,1853.816592,1672.633265,2057.836979,2,3
773.0,1625.840265,703.2472457,1187.338454,1187.338454,1566.448725,1892.662816,1706.856381,2098.70485,2,3
774.0,1665.756703,660.7519288,1224.659673,1224.659673,1603.961766,1931.097494,1740.291169,2140.445255,2,3
775.0,1704.750438,615.8486474,1262.614461,1262.614461,1641.298667,1969.288669,1773.967085,2183.052076,2,3
776.0,1742.068569,569.127758,1301.157641,1301.157641,1678.096025,2007.016722,1807.547723,2226.284712,2,3
777.0,1778.753246,523.2758522,1340.253558,1340.253558,1714.929822,2044.546057,1842.086854,2270.339056,2,3
778.0,1813.968065,480.0815674,1379.668048,1379.668048,1751.604145,2081.860125,1877.033467,2315.110331,2,3
779.0,1848.523626,442.5776467,1419.249018,1419.249018,1788.006574,2118.170771,1912.411975,2360.372321,2,3
780.0,1882.074889,412.5690914,1458.567468,1458.567468,1823.943249,2154.126342,1947.933095,2405.89346,2,3
781.0,1915.509478,393.8965183,1497.402824,1497.402824,1859.240031,2189.002516,1983.574262,2451.524227,2,3
782.0,1948.646066,389.1991235,1535.282839,1535.282839,1893.593887,2223.370877,2019.076763,2496.742393,2,3
783.0,1981.501371,401.8793369,1572.416796,1572.416796,1928.019994,2256.96661,2054.33251,2541.882869,2,3
784.0,2014.303724,435.6190222,1608.731265,1608.731265,1961.972758,2290.829167,2088.828547,2586.485803,2,3
785.0,2047.14199,494.7382322,1643.596361,1643.596361,1996.634609,2324.639617,2123.105141,2630.38534,2,3
786.0,2079.380058,583.6717568,1677.784111,1677.784111,2031.641526,2358.256826,2155.895876,2673.824806,2,3
787.0,2112.058056,708.228249,1710.727478,1710.727478,2067.703165,2391.486108,2189.808393,2716.26413,2,3
788.0,2144.470699,874.3995462,1743.234079,1743.234079,2104.136314,2424.703038,2225.307988,2757.505792,2,3
789.0,2177.569662,1088.0264,1775.309448,1775.309448,2140.907308,2456.810812,2262.188962,2762.457764,2,3
790.0,2210.915599,1355.388186,1807.048678,1807.048678,2177.809263,2490.193739,2299.771767,2792.469963,2,3
791.0,2245.368809,1683.201282,1838.626691,1838.626691,2214.798923,2524.44969,2325.641427,2872.852601,2,3
792.0,2279.924844,2078.194119,1870.29877,1870.29877,2251.309023,2560.711214,2357.457604,3001.896544,2,3
793.0,2315.196536,2546.726098,1902.196918,1902.196918,2287.75899,2597.017492,2397.012603,3136.823093,2,3
794.0,2351.116092,3096.191867,1934.216143,1934.216143,2323.343904,2633.985262,2443.571046,3266.664345,2,3
795.0,2387.645071,3733.487933,1966.168543,1966.168543,2359.512351,2670.476725,2494.539602,3373.312325,2,3
796.0,2424.519321,4465.788016,1998.829786,1998.829786,2396.240089,2705.622517,2544.000654,3431.386061,2,3
797.0,2461.45786,5299.335504,2031.118096,2031.118096,2433.691402,2738.213947,2586.928224,3408.209192,2,3
798.0,2498.044709,6239.386039,2064.255304,2064.255304,2470.941884,2767.478128,2612.717758,3266.298565,2,3
799.0,2533.976917,7290.043514,2096.965511,2096.965511,2506.299419,2791.78374,2608.798475,2964.065299,2,3
800.0,2568.845746,8453.870688,2130.753961,2130.753961,2539.135539,2811.540658,2560.711485,2546.22341,2,3
801.0,2602.146793,9731.605478,2165.695195,2165.695195,2568.73821,2825.14343,2452.062683,1985.972558,2,3
802.0,2633.31387,11121.53359,2202.008243,2202.008243,2594.217891,2831.336427,2272.402698,1242.926475,2,3
803.0,2661.843981,12618.98894,2238.704729,2238.704729,2615.518446,2824.71936,2037.072545,197.634757,2,3
804.0,2688.353104,14217.15876,2264.226989,2264.226989,2631.86119,2809.012268,1746.072222,-1067.508878,2,3
805.0,2712.841241,15905.15011,2296.182987,2296.182987,2644.414424,2784.215151,1399.401731,-2552.504432,2,3
806.0,2735.30839,17629.40206,2337.001807,2337.001807,2652.5286,2750.328009,997.0610709,-4257.351903,2,3
807.0,2755.754552,19426.17715,2388.153494,2388.153494,2655.902795,2707.350841,-29229.58852,-6182.051292,2,3
808.0,37883.38693,21295.4754,2448.645175,2448.645175,2653.15845,-2246.063997,-27671.09872,-5728.903972,2,3
809.0,26897.38316,23237.29679,2513.215012,2513.215012,2641.291024,-3247.880248,-26179.13921,-5957.214571,2,3
810.0,17135.65516,25251.64132,2575.207559,2575.207559,2622.452802,-4137.359032,-24753.70998,-6167.066973,2,3
811.0,8598.202938,22167.77207,2622.523957,2622.523957,2596.643782,-4914.500349,-23394.81104,-6358.461176,2,3
812.0,1285.026492,12153.68258,2640.252046,2640.252046,2563.863966,-5579.304198,-22102.44238,-6531.397181,2,3
813.0,-4803.874178,3455.462931,2609.992342,2609.992342,2524.113354,-6131.77058,-20874.44852,-6685.874989,2,3
814.0,-9268.639426,-3926.886882,2511.793227,2511.793227,-29957.02966,-6545.55963,-19707.17514,-6817.358972,2,3
815.0,-12676.84081,-9993.366858,2351.350726,2351.350726,-28891.81838,-6833.537138,-18593.46764,-6932.396228,2,3
816.0,-15229.63482,-14743.977,2084.069938,2084.069938,-27803.22177,-7029.221261,-17570.06445,-7032.201362,2,3
817.0,-17061.97425,-17650.70021,1739.286491,1739.286491,-26691.2398,-7162.777909,-16628.00931,-7119.630334,2,3
818.0,-18015.80019,-19473.45242,1317.000384,1317.000384,-25555.8725,-7253.605907,-15792.78105,-7195.489953,2,3
819.0,-18294.60272,-20447.25552,817.211617,817.211617,-24397.11985,-7325.105747,-15051.57151,-7261.065707,2,3
820.0,-18090.15006,-20507.98517,239.9201906,239.9201906,-23172.16007,-7388.236511,-14418.5246,-7316.378213,2,3
821.0,-17569.97504,-19935.40854,-24326.93397,-24326.93397,-21933.26784,-7457.269393,-13874.79443,-7361.515687,2,3
822.0,-16911.39675,-18984.88313,-23852.87049,-23852.87049,-20695.05533,-7533.996199,-13423.92712,-7394.952726,2,3
823.0,-16202.22848,-17870.05652,-23307.75373,-23307.75373,-19474.42729,-7621.597354,-13041.02881,-7417.981602,2,3
824.0,-15500.08321,-16793.01977,-22691.5837,-22691.5837,-18329.03716,-7711.635266,-12705.81179,-7426.821401,2,3
825.0,-15029.84399,-15850.07725,-22004.3604,-22004.3604,-17264.80443,-7765.539513,-12397.07735,-7423.777789,2,3
826.0,-14801.39416,-15112.06048,-21246.08382,-21246.08382,-16318.51723,-7806.55318,-12138.24117,-7405.981448,2,3
827.0,-14711.25452,-14553.42153,-20358.61024,-20358.61024,-15482.0031,-7836.599161,-11890.74158,-7374.844255,2,3
828.0,-14487.58691,-14292.33257,-19417.4707,-19417.4707,-14751.30351,-7848.457151,-11671.61932,-7327.086956,2,3
829.0,-14273.35637,-14189.50198,-18445.8212,-18445.8212,-14136.34402,-7847.242825,-11449.6322,-7263.647821,2,3
830.0,-14055.24542,-13980.23774,-17464.03071,-17464.03071,-13635.85727,-7826.059794,-11237.57932,-7181.38606,2,3
831.0,-13838.71749,-13781.36806,-16500.98499,-16500.98499,-13207.11974,-7791.238971,-11016.71739,-7082.60994,2,3
832.0,-13639.46452,-13585.12479,-15604.73742,-15604.73742,-12842.90138,-7738.792816,-10798.99399,-6967.712124,2,3
833.0,-13427.33341,-13381.22732,-14791.24348,-14791.24348,-12521.54833,-7674.07243,-10569.37374,-6842.237982,2,3
834.0,-13205.87997,-13194.00655,-14085.99894,-14085.99894,-12265.0409,-7592.901544,-10337.39696,-6706.652723,2,3
835.0,-12977.37571,-12993.25515,-13486.3694,-13486.3694,-12029.37933,-7500.479588,-10091.99811,-6567.03036,2,3
836.0,-12729.80352,-12794.67867,-12993.4,-12993.4,-11823.86584,-7393.31142,-9843.291633,-6425.905927,2,3
837.0,-12464.59674,-12573.11427,-12586.35098,-12586.35098,-11612.72978,-7276.680356,-9583.413023,-6287.144273,2,3
838.0,-12175.06999,-12340.78099,-12248.62538,-12248.62538,-11395.57664,-7148.553064,-9322.610578,-6151.077186,2,3
839.0,-11869.07093,-12079.27649,-11955.61716,-11955.61716,-11182.27168,-7015.185579,-9055.390324,-6019.588523,2,3
840.0,-11539.83695,-11800.85238,-11690.83555,-11690.83555,-10969.82493,-6874.780185,-8790.848306,-5891.162812,2,3
841.0,-11197.21344,-11499.88041,-11453.2106,-11453.2106,-10742.10106,-6734.090915,-8529.869255,-5767.175941,2,3
842.0,-10840.9651,-11185.18573,-11239.21848,-11239.21848,-10509.2066,-6594.60028,-8276.903721,-5646.119492,2,3
843.0,-10481.70835,-10855.54439,-11031.88875,-11031.88875,-10259.58009,-6459.486386,-8030.356372,-5530.436382,2,3
844.0,-10125.64524,-10520.40464,-10827.57253,-10827.57253,-10003.23127,-6327.50928,-7791.303151,-5416.387697,2,3
845.0,-9768.277209,-10179.64566,-10616.47975,-10616.47975,-9732.559712,-6199.659667,-7558.934068,-5306.173607,2,3
846.0,-9419.183979,-9841.770465,-10396.2789,-10396.2789,-9459.060542,-6072.928286,-7334.687105,-5197.194457,2,3
847.0,-9074.723622,-9508.313803,-10159.29394,-10159.29394,-9183.502265,-5947.803655,-7117.5315,-5090.692985,2,3
848.0,-8743.356683,-9185.887372,-9913.002504,-9913.002504,-8912.204655,-5821.531349,-6909.708855,-4984.109027,2,3
849.0,-8423.210969,-8874.717708,-9656.470495,-9656.470495,-8644.862836,-5695.184751,-6709.410657,-4878.312748,2,3
850.0,-8114.766339,-8578.884433,-9399.669496,-9399.669496,-8385.123625,-5566.29199,-6518.928455,-4773.711215,2,3
851.0,-7817.796463,-8302.402797,-9148.36386,-9148.36386,-8132.914912,-5437.656015,-6339.872483,-4670.280984,2,3
852.0,-7534.057127,-8040.159429,-8896.265082,-8896.265082,-7890.265503,-5309.138788,-6168.985541,-4568.237777,2,3
853.0,-7262.151098,-7793.927565,-8651.067183,-8651.067183,-7655.653761,-5181.671265,-6006.588937,-4468.596232,2,3
854.0,-7004.168164,-7557.518699,-8407.813663,-8407.813663,-7429.877765,-5054.942579,-5849.205513,-4368.381404,2,3
855.0,-6757.975202,-7332.776528,-8173.518253,-8173.518253,-7212.373026,-4929.868433,-5697.398202,-4269.637368,2,3
